Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,ETH_Open,ETH_High,ETH_Low,ETH_Close,ETH_Volume,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Volume,GLD_Open,GLD_High,GLD_Low,GLD_Close,GLD_Volume,Silver_Open,Silver_High,Silver_Low,Silver_Close,Silver_Volume,Nifty50_Open,Nifty50_High,Nifty50_Low,Nifty50_Close,Nifty50_Volume,Sensex_Open,Sensex_High,Sensex_Low,Sensex_Close,Sensex_Volume
2017-07-30,2724.389892578125,2758.530029296875,2644.85009765625,2757.179931640625,705942976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-31,2763.239990234375,2889.6201171875,2720.610107421875,2875.340087890625,860574976,,,,,,215.54962087264178,215.64547158341938,214.81767724269199,215.0268096923828,65838700.0,120.5,120.80999755859375,120.44999694824219,120.75,3944600.0,16.735000610351562,16.825000762939453,16.729999542236328,16.75,276.0,10034.7001953125,10085.900390625,10016.9501953125,10077.099609375,237700.0,32412.19921875,32546.5,32324.44921875,32514.939453125,13100.0
2017-08-01,2871.300048828125,2921.35009765625,2685.610107421875,2718.260009765625,1324669952,,,,,,215.62806360855865,215.662912370428,214.98324849815106,215.50607299804688,55050400.0,120.44000244140625,121.13999938964844,120.44000244140625,120.6500015258789,7365100.0,16.635000228881836,16.78499984741211,16.635000228881836,16.72800064086914,38.0,10101.0498046875,10128.599609375,10065.75,10114.650390625,184300.0,32579.80078125,32632.01953125,32462.25,32575.169921875,9000.0
2017-08-02,2727.1298828125,2762.530029296875,2668.590087890625,2710.669921875,1094950016,,,,,,215.636811897246,215.75009366199518,214.67830457086475,215.6106719970703,47211200.0,120.51000213623047,121.0199966430664,120.33999633789062,120.4000015258789,5945300.0,16.69700050354004,16.69700050354004,16.69700050354004,16.69700050354004,6.0,10136.2998046875,10137.849609375,10054.2001953125,10081.5,161500.0,32641.580078125,32686.48046875,32394.890625,32476.740234375,10500.0
2017-08-03,2709.56005859375,2813.31005859375,2685.139892578125,2804.72998046875,804796992,,,,,,215.49738325424647,215.52352315357572,214.91357000925768,215.19241333007812,40856000.0,120.30999755859375,120.83000183105469,120.30999755859375,120.58999633789062,4275600.0,16.5939998626709,16.5939998626709,16.5939998626709,16.5939998626709,2.0,10081.150390625,10081.150390625,9998.25,10013.650390625,192700.0,32502.55078125,32502.55078125,32194.580078125,32237.880859375,12600.0
2017-08-04,2806.929931640625,2899.330078125,2743.719970703125,2895.889892578125,1002120000,,,,,,215.68036915918003,215.91562824584997,215.2011155263657,215.5845184326172,60191800.0,119.97000122070312,120.04000091552734,119.22000122070312,119.6500015258789,8644800.0,16.264999389648438,16.264999389648438,16.204999923706055,16.222000122070312,2.0,10008.599609375,10075.25,9988.349609375,10066.400390625,178600.0,32191.119140625,32352.189453125,32107.990234375,32325.41015625,11300.0
2017-08-05,2897.6298828125,3290.010009765625,2874.830078125,3252.909912109375,1945699968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-06,3257.610107421875,3293.2900390625,3155.60009765625,3213.93994140625,1105030016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-07,3212.780029296875,3397.679931640625,3180.889892578125,3378.93994140625,1482279936,,,,,,215.6542264947249,215.98533630371094,215.54965360600968,215.98533630371094,31995000.0,119.43000030517578,119.79000091552734,119.43000030517578,119.51000213623047,3010100.0,16.200000762939453,16.235000610351562,16.09000015258789,16.22100067138672,4.0,10074.7998046875,10088.099609375,10046.349609375,10057.400390625,137400.0,32377.80078125,32396.140625,32235.8203125,32273.669921875,10400.0
2017-08-08,3370.219970703125,3484.85009765625,3345.830078125,3419.93994140625,1752760064,,,,,,215.67166827743733,216.89158794461332,215.07914612456673,215.45382690429688,61719400.0,120.0199966430664,120.12000274658203,118.97000122070312,119.86000061035156,7227200.0,16.364999771118164,16.420000076293945,16.34000015258789,16.360000610351562,35.0,10068.349609375,10083.7998046875,9947.0,9978.5498046875,203300.0,32341.05078125,32354.76953125,31915.19921875,32014.189453125,9400.0
2017-08-09,3420.39990234375,3422.760009765625,3247.669921875,3342.469970703125,1468960000,,,,,,214.76549575948303,215.49743972446757,214.4082326470555,215.44515991210938,62632600.0,121.0199966430664,121.55000305175781,120.76000213623047,121.30999755859375,9186200.0,16.5049991607666,16.850000381469727,16.475000381469727,16.833999633789062,85.0,9961.150390625,9969.7998046875,9893.0498046875,9908.0498046875,169200.0,31926.140625,31967.279296875,31731.91015625,31797.83984375,9300.0
2017-08-10,3341.840087890625,3453.449951171875,3319.469970703125,3381.280029296875,1515110016,,,,,,214.60859100217328,214.73930379736694,212.3517576759011,212.40403747558594,120479500.0,122.08000183105469,122.44000244140625,122.02999877929688,122.20999908447266,9817900.0,16.94499969482422,17.209999084472656,16.94499969482422,17.035999298095703,169.0,9872.849609375,9892.650390625,9776.2001953125,9820.25,235500.0,31750.73046875,31756.26953125,31422.80078125,31531.330078125,13000.0
2017-08-11,3373.820068359375,3679.719970703125,3372.1201171875,3650.6201171875,2021190016,,,,,,212.6305685893555,213.31023247361526,212.3952962306565,212.7176971435547,74869900.0,122.23999786376953,122.83000183105469,122.02999877929688,122.79000091552734,8019500.0,17.094999313354492,17.104999542236328,17.020000457763672,17.041000366210938,49.0,9712.150390625,9771.650390625,9685.5498046875,9710.7998046875,285900.0,31355.919921875,31379.19921875,31128.01953125,31213.58984375,15200.0
2017-08-12,3650.6298828125,3949.919921875,3613.699951171875,3884.7099609375,2219589888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-13,3880.0400390625,4208.39013671875,3857.800048828125,4073.260009765625,3159089920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-14,4066.10009765625,4325.1298828125,3989.159912109375,4325.1298828125,2463089920,,,,,,213.99860635966488,215.04424208745883,213.96375759699626,214.82640075683594,73291900.0,121.9800033569336,122.23999786376953,121.68000030517578,121.91999816894531,6035300.0,17.05500030517578,17.114999771118164,16.989999771118164,17.093000411987305,56.0,9755.75,9818.2998046875,9752.099609375,9794.150390625,195600.0,31299.51953125,31526.400390625,31298.900390625,31449.029296875,9700.0
2017-08-15,4326.990234375,4455.97021484375,3906.179931640625,4181.93017578125,3258050048,,,,,,215.20985108309884,215.22728211626676,214.49533827500437,214.80030822753906,55242700.0,120.5999984741211,121.2300033569336,120.58000183105469,120.9800033569336,6731300.0,16.690000534057617,16.690000534057617,16.690000534057617,16.690000534057617,15.0,,,,,,,,,,
2017-08-16,4200.33984375,4381.22998046875,3994.419921875,4376.6298828125,2272039936,,,,,,215.32307251706357,215.72390639170933,214.7479682475201,215.17494201660156,56715500.0,120.66000366210938,122.05999755859375,120.66000366210938,121.87000274658203,8267300.0,16.69499969482422,17.065000534057617,16.69499969482422,16.91699981689453,28.0,9825.849609375,9903.9501953125,9773.849609375,9897.2998046875,219500.0,31566.240234375,31805.990234375,31399.349609375,31770.890625,12500.0
2017-08-17,4384.43994140625,4484.7001953125,4243.7099609375,4331.68994140625,2553359872,,,,,,214.56503005215566,214.87872214140077,211.82022094726562,211.82022094726562,128490400.0,122.29000091552734,122.61000061035156,121.76000213623047,122.48999786376953,8183800.0,17.1299991607666,17.1299991607666,16.989999771118164,17.030000686645508,57.0,9945.5498046875,9947.7998046875,9883.75,9904.150390625,197600.0,31919.169921875,31937.509765625,31714.099609375,31795.4609375,8500.0
2017-08-18,4324.33984375,4370.1298828125,4015.39990234375,4160.6201171875,2941710080,,,,,,211.65465348444366,212.7787223128841,211.04470035458272,211.48910522460938,136748000.0,123.37000274658203,123.54000091552734,122.0,122.30000305175781,13654200.0,16.979999542236328,16.979999542236328,16.979999542236328,16.979999542236328,25.0,9865.9501953125,9865.9501953125,9783.650390625,9837.400390625,246300.0,31729.880859375,31729.880859375,31349.130859375,31524.6796875,16400.0
2017-08-19,4137.75,4243.259765625,3970.550048828125,4193.7001953125,2975820032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-20,4189.31005859375,4196.2900390625,4069.8798828125,4087.659912109375,2109769984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-21,4090.47998046875,4109.14013671875,3988.60009765625,4001.739990234375,2800890112,,,,,,211.42809761239295,211.91606010323903,210.72229377413484,211.65464782714844,65469700.0,122.54000091552734,122.9800033569336,122.5,122.76000213623047,5549700.0,16.9950008392334,16.9950008392334,16.9950008392334,16.9950008392334,16.0,9864.25,9884.349609375,9740.099609375,9754.349609375,205300.0,31609.9296875,31641.810546875,31220.529296875,31258.849609375,23600.0
2017-08-22,3998.35009765625,4128.759765625,3674.580078125,4100.52001953125,3764239872,,,,,,212.23844063909527,214.0247287674596,212.22100961119543,213.86788940429688,63140100.0,122.55999755859375,122.55999755859375,121.8499984741211,122.20999908447266,6493900.0,16.961999893188477,16.961999893188477,16.961999893188477,16.961999893188477,15.0,9815.75,9828.4501953125,9752.599609375,9765.5498046875,183600.0,31393.9296875,31484.279296875,31241.5,31291.849609375,10800.0
2017-08-23,4089.010009765625,4255.77978515625,4078.409912109375,4151.52001953125,2369819904,,,,,,212.90072492052627,213.52810911682874,212.75259438750788,213.10113525390625,50203800.0,122.58000183105469,122.69000244140625,122.30999755859375,122.66999816894531,5038400.0,17.031999588012695,17.031999588012695,17.031999588012695,17.031999588012695,37.0,9803.0498046875,9857.900390625,9786.75,9852.5,168600.0,31407.470703125,31593.390625,31379.25,31568.009765625,10000.0
2017-08-24,4137.60009765625,4376.39013671875,4130.259765625,4334.68017578125,2037750016,,,,,,213.48449002506484,213.64132939076856,212.39528344330432,212.6044158935547,50741700.0,122.38999938964844,122.63999938964844,122.12999725341797,122.29000091552734,4193400.0,17.05500030517578,17.059999465942383,16.95199966430664,16.95199966430664,50.0,9881.2001953125,9881.5,9848.849609375,9857.0498046875,184700.0,31673.439453125,31678.189453125,31546.05078125,31596.060546875,8900.0
2017-08-25,4332.81982421875,4455.7001953125,4307.35009765625,4371.60009765625,1727970048,,,,,,213.39739631994303,214.01607164817918,212.95300472088786,213.10113525390625,64445900.0,122.7699966430664,123.0199966430664,121.29000091552734,122.73999786376953,12398200.0,16.95199966430664,17.038000106811523,16.95199966430664,17.038000106811523,71.0,,,,,,,,,,
2017-08-26,4372.06005859375,4379.27978515625,4269.52001953125,4352.39990234375,1511609984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-27,4345.10009765625,4416.58984375,4317.2900390625,4382.8798828125,1537459968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-28,4384.4501953125,4403.93017578125,4224.64013671875,4382.66015625,1959330048,,,,,,213.6325981141184,213.6587380056602,212.69152213068085,213.1097869873047,40565600.0,123.33000183105469,124.7300033569336,123.33000183105469,124.69000244140625,11578300.0,17.430999755859375,17.430999755859375,17.430999755859375,17.430999755859375,0.0,9907.150390625,9925.75,9882.0,9912.7998046875,159600.0,31756.869140625,31809.69921875,31701.669921875,31750.8203125,10100.0
2017-08-29,4389.2099609375,4625.68017578125,4352.1298828125,4579.02001953125,2486080000,,,,,,211.79406930882632,213.61521978067924,211.6807875535501,213.35382080078125,51135700.0,125.80999755859375,125.87000274658203,124.05000305175781,124.41999816894531,9861500.0,17.422000885009766,17.422000885009766,17.422000885009766,17.422000885009766,115109.0,9886.400390625,9887.349609375,9783.75,9796.0498046875,173300.0,31724.83984375,31739.80078125,31360.810546875,31388.390625,6800.0
2017-08-30,4570.35986328125,4626.52001953125,4471.41015625,4565.2998046875,1937849984,,,,,,213.33640391957263,214.6347432217607,213.15341132552646,214.36460876464844,62030800.0,124.33000183105469,124.62000274658203,124.16000366210938,124.36000061035156,6328400.0,17.389999389648438,17.459999084472656,17.28499984741211,17.40399932861328,115109.0,9859.5,9909.4501953125,9850.7998046875,9884.400390625,157800.0,31534.5703125,31727.98046875,31533.01953125,31646.4609375,5400.0
2017-08-31,4555.58984375,4736.0498046875,4549.39990234375,4703.39013671875,1944930048,,,,,,214.98328073343416,215.89821709745064,214.3994674887333,215.65423583984375,103803900.0,124.58000183105469,125.83999633789062,124.55000305175781,125.81999969482422,11775500.0,17.420000076293945,17.600000381469727,17.2549991607666,17.479999542236328,21198.0,9905.7001953125,9925.099609375,9856.9501953125,9917.900390625,327700.0,31685.439453125,31757.1796875,31551.849609375,31730.490234375,17900.0
2017-09-01,4701.759765625,4892.009765625,4678.52978515625,4892.009765625,2599079936,,,,,,216.02889356199628,216.3861565425385,215.81105222693105,215.9591827392578,62007000.0,126.01000213623047,126.16999816894531,125.12000274658203,126.05999755859375,11567400.0,17.565000534057617,17.719999313354492,17.44499969482422,17.7189998626709,1473.0,9937.650390625,9983.4501953125,9909.849609375,9974.400390625,157800.0,31769.33984375,31944.099609375,31707.26953125,31892.23046875,6600.0
2017-09-02,4901.419921875,4975.0400390625,4469.240234375,4578.77001953125,2722139904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-03,4585.27001953125,4714.080078125,4417.58984375,4582.9599609375,1933190016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,4591.6298828125,4591.6298828125,4108.39990234375,4236.31005859375,2987330048,,,,,,,,,,,,,,,,,,,,,9984.150390625,9988.400390625,9861.0,9912.849609375,148800.0,31932.19921875,31932.19921875,31560.3203125,31702.25,7600.0
2017-09-05,4228.2900390625,4427.83984375,3998.110107421875,4376.52978515625,2697969920,,,,,,215.4538084497364,215.68037196782498,213.4409564616852,214.40817260742188,91398800.0,126.6500015258789,127.77999877929688,126.56999969482422,127.45999908447266,11813100.0,17.780000686645508,17.979999542236328,17.774999618530273,17.844999313354492,535.0,9933.25,9963.099609375,9901.0498046875,9952.2001953125,139200.0,31755.16015625,31863.470703125,31674.23046875,31809.55078125,8000.0
2017-09-06,4376.58984375,4617.25,4376.58984375,4597.1201171875,2172100096,,,,,,215.08784166100486,215.47124458132453,214.55630821164922,215.14012145996094,57916900.0,127.33999633789062,127.44000244140625,126.55000305175781,126.80999755859375,10059300.0,17.915000915527344,17.969999313354492,17.799999237060547,17.81599998474121,309.0,9899.25,9931.5498046875,9882.5498046875,9916.2001953125,149200.0,31713.5,31727.849609375,31586.529296875,31661.970703125,7400.0
2017-09-07,4589.14013671875,4655.0400390625,4491.330078125,4599.8798828125,1844620032,,,,,,215.44509099583703,215.46252202637555,214.70442510172603,215.1139678955078,58034700.0,127.55999755859375,128.32000732421875,127.38999938964844,128.1300048828125,10219700.0,17.84000015258789,18.104999542236328,17.795000076293945,18.016000747680664,807.0,9945.849609375,9964.849609375,9917.2001953125,9929.900390625,188800.0,31738.740234375,31814.9609375,31620.439453125,31662.740234375,10200.0
2017-09-08,4605.16015625,4661.0,4075.179931640625,4228.75,2700890112,,,,,,214.82642028681522,215.3231049478595,214.6173010998331,214.8612823486328,63832800.0,128.2100067138672,128.3000030517578,127.58999633789062,127.97000122070312,9020000.0,18.09000015258789,18.15999984741211,17.915000915527344,18.027000427246094,364.0,9958.650390625,9963.599609375,9913.2998046875,9934.7998046875,163600.0,31694.150390625,31763.69921875,31619.0,31687.51953125,7800.0
2017-09-09,4229.81005859375,4308.81982421875,4114.10986328125,4226.06005859375,1386230016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-10,4229.33984375,4245.43994140625,3951.0400390625,4122.93994140625,1679090048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-11,4122.47021484375,4261.669921875,4099.39990234375,4161.27001953125,1557330048,,,,,,216.13349055292215,217.23141958108957,216.1160728162081,217.1529998779297,71364800.0,126.73999786376953,126.94000244140625,126.05000305175781,126.19000244140625,9126600.0,17.889999389648438,17.889999389648438,17.69499969482422,17.80699920654297,397.0,9971.75,10028.650390625,9968.7998046875,10006.0498046875,173000.0,31798.310546875,31952.869140625,31797.890625,31882.16015625,8700.0
2017-09-12,4168.8798828125,4344.64990234375,4085.219970703125,4130.81005859375,1864530048,,,,,,217.51896157813033,217.91978223945418,217.33596898336484,217.8849334716797,56896000.0,126.02999877929688,126.58999633789062,125.94000244140625,126.55999755859375,8349000.0,17.780000686645508,17.8700008392334,17.704999923706055,17.795000076293945,355.0,10056.849609375,10097.5498046875,10028.0498046875,10093.0498046875,182600.0,32029.150390625,32172.4609375,31950.240234375,32158.66015625,7000.0
2017-09-13,4131.97998046875,4131.97998046875,3789.919921875,3882.590087890625,2219409920,,,,,,217.5973444497462,218.0243182346136,217.48406270568398,217.9894561767578,59228000.0,126.4000015258789,126.44999694824219,125.5,125.61000061035156,8491000.0,17.860000610351562,17.90999984741211,17.635000228881836,17.77199935913086,428.0,10099.25,10131.9501953125,10063.150390625,10079.2998046875,215000.0,32188.94921875,32348.30078125,32126.76953125,32186.41015625,8900.0
2017-09-14,3875.3701171875,3920.60009765625,3153.860107421875,3154.949951171875,2716310016,,,,,,217.6670944129095,218.12020817466322,217.4928239802294,217.91978454589844,95446300.0,125.66000366210938,126.44000244140625,125.62000274658203,126.16000366210938,5330700.0,17.649999618530273,17.760000228881836,17.579999923706055,17.697999954223633,275.0,10107.400390625,10126.5,10070.349609375,10086.599609375,225600.0,32289.259765625,32328.609375,32186.83984375,32241.9296875,9100.0
2017-09-15,3166.300048828125,3733.449951171875,2946.6201171875,3637.52001953125,4148069888,,,,,,217.77525942660515,218.3006651951571,217.67018094528746,218.21310424804688,95432400.0,125.98999786376953,125.98999786376953,125.41000366210938,125.52999877929688,8375100.0,17.760000228881836,17.799999237060547,17.549999237060547,17.611000061035156,244.0,10062.349609375,10115.150390625,10043.650390625,10085.400390625,266600.0,32207.630859375,32356.109375,32138.380859375,32272.609375,8900.0
2017-09-16,3637.75,3808.840087890625,3487.7900390625,3625.0400390625,1818400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-17,3606.280029296875,3664.81005859375,3445.639892578125,3582.8798828125,1239149952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-18,3591.090087890625,4079.22998046875,3591.090087890625,4065.199951171875,1943209984,,,,,,218.58091968648296,219.02751665001276,218.29194046468183,218.67724609375,46235200.0,124.70999908447266,124.76000213623047,123.97000122070312,124.36000061035156,8859800.0,17.489999771118164,17.520000457763672,17.030000686645508,17.070999145507812,208.0,10133.099609375,10171.7001953125,10131.2998046875,10153.099609375,156100.0,32361.369140625,32508.060546875,32361.25,32423.759765625,9500.0
2017-09-19,4073.7900390625,4094.070068359375,3868.8701171875,3924.969970703125,1563980032,,,,,,218.92246408474065,218.98376878842842,218.57219348699178,218.8961944580078,47108100.0,124.48999786376953,124.6500015258789,124.02999877929688,124.62000274658203,5826500.0,17.135000228881836,17.239999771118164,17.114999771118164,17.19499969482422,163.0,10175.599609375,10178.9501953125,10129.9501953125,10147.5498046875,187500.0,32522.439453125,32524.109375,32358.630859375,32402.369140625,57400.0
2017-09-20,3916.360107421875,4031.389892578125,3857.72998046875,3905.949951171875,1213830016,,,,,,218.983710516249,219.08878899521864,217.97665943225823,218.97494506835938,59574100.0,124.68000030517578,125.05999755859375,123.1500015258789,123.62000274658203,11415400.0,17.2549991607666,17.34000015258789,17.010000228881836,17.250999450683594,87.0,10160.9501953125,10171.0498046875,10134.2001953125,10141.150390625,199400.0,32467.099609375,32499.880859375,32383.8203125,32400.509765625,10500.0
2017-09-21,3901.469970703125,3916.419921875,3613.6298828125,3631.0400390625,1411480064,,,,,,218.8173832406044,218.90494420812297,218.21315510826966,218.38829040527344,48211400.0,122.55999755859375,123.06999969482422,122.48999786376953,122.68000030517578,7757900.0,16.895000457763672,16.937000274658203,16.799999237060547,16.937000274658203,212.0,10139.599609375,10158.900390625,10058.599609375,10121.900390625,191800.0,32406.419921875,32462.609375,32164.419921875,32370.0390625,8700.0
2017-09-22,3628.02001953125,3758.27001953125,3553.530029296875,3630.699951171875,1194829952,,,,,,218.09056461534422,218.59846634295977,218.0642949882233,218.4320831298828,51214000.0,123.02999877929688,123.38999938964844,122.93000030517578,123.23999786376953,6011900.0,16.985000610351562,16.985000610351562,16.902999877929688,16.902999877929688,90.0,10094.349609375,10095.0498046875,9952.7998046875,9964.400390625,226600.0,32339.5,32342.810546875,31886.08984375,31922.439453125,9600.0
2017-09-23,3629.919921875,3819.2099609375,3594.580078125,3792.39990234375,928113984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-24,3796.14990234375,3796.14990234375,3666.89990234375,3682.840087890625,768014976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-25,3681.580078125,3950.25,3681.580078125,3926.070068359375,1374210048,,,,,,218.17809592924593,218.52837984652382,217.24111484470356,217.98544311523438,57064400.0,122.77999877929688,124.66000366210938,122.70999908447266,124.52999877929688,10257200.0,16.850000381469727,17.09000015258789,16.809999465942383,17.05900001525879,172.0,9960.099609375,9960.5,9816.0498046875,9872.599609375,221400.0,31986.400390625,32016.51953125,31474.560546875,31626.630859375,12200.0
2017-09-26,3928.409912109375,3969.889892578125,3869.89990234375,3892.35009765625,1043740032,,,,,,218.41450678121012,218.65969880962976,217.8803355703037,218.1167755126953,54082000.0,123.56999969482422,123.80999755859375,122.9000015258789,123.13999938964844,8673600.0,16.875,16.889999389648438,16.774999618530273,16.804000854492188,108.0,9875.25,9891.349609375,9813.0,9871.5,190900.0,31685.810546875,31693.58984375,31455.650390625,31599.759765625,10000.0
2017-09-27,3892.93994140625,4210.0498046875,3884.820068359375,4200.669921875,1686880000,,,,,,218.81736664054645,219.35153794116275,217.93291141052939,218.9662322998047,81001400.0,122.04000091552734,122.51000213623047,121.87999725341797,121.9800033569336,6903900.0,16.700000762939453,16.815000534057617,16.69499969482422,16.74799919128418,136.0,9920.599609375,9921.0498046875,9714.400390625,9735.75,200100.0,31785.240234375,31797.4609375,31100.80078125,31159.810546875,9800.0
2017-09-28,4197.1298828125,4279.31005859375,4109.7001953125,4174.72998046875,1712320000,,,,,,218.68597567662562,219.30772121626998,218.59841472755318,219.22891235351562,44778800.0,122.04000091552734,122.4800033569336,121.83000183105469,122.20999908447266,5968200.0,16.75,16.829999923706055,16.655000686645508,16.773000717163086,177.0,9736.400390625,9789.2001953125,9687.5498046875,9768.9501953125,385000.0,31216.359375,31340.91015625,31081.830078125,31282.48046875,8300.0
2017-09-29,4171.6201171875,4214.6298828125,4039.2900390625,4163.06982421875,1367049984,,,,,,219.2202092670468,220.07839500104708,219.03632186830936,219.99957275390625,85578000.0,122.29000091552734,122.30000305175781,121.55000305175781,121.58000183105469,10208000.0,16.809999465942383,16.809999465942383,16.60700035095215,16.60700035095215,23.0,9814.2998046875,9854.0,9775.349609375,9788.599609375,196300.0,31367.25,31523.869140625,31243.7109375,31283.720703125,7700.0
2017-09-30,4166.10986328125,4358.43017578125,4160.85986328125,4338.7099609375,1207449984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-01,4341.0498046875,4403.740234375,4269.81005859375,4403.740234375,1208210048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,4395.81005859375,4470.22998046875,4377.4599609375,4409.31982421875,1431730048,,,,,,220.22723165186667,220.9540557861328,220.05208300305776,220.9540557861328,59023000.0,121.16999816894531,121.33999633789062,120.73999786376953,120.7699966430664,11755400.0,16.594999313354492,16.635000228881836,16.524999618530273,16.584999084472656,19.0,,,,,,,,,,
2017-10-03,4408.4599609375,4432.47021484375,4258.89013671875,4317.47998046875,1288019968,,,,,,220.95405904154,221.45319528449488,220.87523680362833,221.4269256591797,66810200.0,120.72000122070312,121.0999984741211,120.69999694824219,120.83000183105469,3728700.0,16.530000686645508,16.584999084472656,16.530000686645508,16.58099937438965,38.0,9893.2998046875,9895.400390625,9831.0498046875,9859.5,162800.0,31537.810546875,31615.279296875,31440.48046875,31497.380859375,7100.0
2017-10-04,4319.3701171875,4352.31005859375,4210.419921875,4229.35986328125,1116770048,,,,,,221.27807617992787,221.93484358477772,221.1642322205911,221.6896514892578,55953600.0,121.20999908447266,121.2699966430664,120.70999908447266,121.16999816894531,6475200.0,16.645000457763672,16.81999969482422,16.514999389648438,16.562999725341797,54.0,9884.349609375,9938.2998046875,9850.650390625,9914.900390625,156200.0,31522.169921875,31752.16015625,31457.779296875,31671.7109375,5900.0
2017-10-05,4229.8798828125,4362.64013671875,4164.0498046875,4328.41015625,1161769984,,,,,,222.02240733060574,223.0206932639793,221.72467597689038,223.00318908691406,63522800.0,121.1500015258789,121.23999786376953,120.4000015258789,120.5199966430664,6205400.0,16.649999618530273,16.709999084472656,16.582000732421875,16.582000732421875,19.0,9927.0,9945.9501953125,9881.849609375,9888.7001953125,147800.0,31725.849609375,31772.41015625,31562.25,31592.029296875,5900.0
2017-10-06,4324.4599609375,4413.27001953125,4320.52978515625,4370.81005859375,1069939968,,,,,,222.55652322994743,223.03815521855543,222.29382701976476,222.74917602539062,80646000.0,120.26000213623047,121.20999908447266,119.77999877929688,121.08999633789062,10013300.0,16.59000015258789,16.733999252319336,16.43000030517578,16.733999252319336,24.0,9908.150390625,9989.349609375,9906.599609375,9979.7001953125,195800.0,31633.33984375,31844.279296875,31632.810546875,31814.220703125,8300.0
2017-10-07,4369.35009765625,4443.8798828125,4321.0498046875,4426.89013671875,906928000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-08,4429.669921875,4624.14013671875,4405.64013671875,4610.47998046875,1313869952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,4614.52001953125,4878.7099609375,4564.25,4772.02001953125,1968739968,,,,,,222.97685406859532,223.0381453942836,222.11866861325328,222.38137817382812,35803100.0,121.63999938964844,122.11000061035156,121.55000305175781,122.08000183105469,5264100.0,16.864999771118164,16.93000030517578,16.864999771118164,16.916000366210938,4.0,9988.2001953125,10015.75,9959.4501953125,9988.75,143900.0,31862.19921875,31935.630859375,31781.75,31846.890625,5800.0
2017-10-10,4776.2099609375,4922.169921875,4765.10009765625,4781.990234375,1597139968,,,,,,222.950665987682,223.34472379167994,222.40772913407073,222.96817016601562,43057400.0,122.62000274658203,122.97000122070312,122.36000061035156,122.4000015258789,9315500.0,16.934999465942383,17.165000915527344,16.924999237060547,17.155000686645508,33.0,10013.7001953125,10034.0,10002.2998046875,10016.9501953125,148600.0,31910.8203125,31994.76953125,31896.900390625,31924.41015625,7200.0
2017-10-11,4789.25,4873.72998046875,4751.6298828125,4826.47998046875,1222279936,,,,,,222.8718252810262,223.3184356689453,222.70545542882473,223.3184356689453,47674300.0,122.56999969482422,122.87999725341797,122.02999877929688,122.79000091552734,5649400.0,17.145000457763672,17.200000762939453,17.065000534057617,17.08099937438965,49.0,10042.599609375,10067.25,9955.7998046875,9984.7998046875,189700.0,31975.58984375,32098.4609375,31769.400390625,31833.990234375,8600.0
2017-10-12,4829.580078125,5446.91015625,4822.0,5446.91015625,2791610112,,,,,,223.0031590161625,223.3534295777759,222.74920150132218,222.9856414794922,47065100.0,122.83999633789062,123.04000091552734,122.5,122.88999938964844,3037600.0,17.204999923706055,17.219999313354492,17.204999923706055,17.211000442504883,43.0,10011.2001953125,10104.4501953125,9977.099609375,10096.400390625,200900.0,31887.470703125,32209.029296875,31813.669921875,32182.220703125,7800.0
2017-10-13,5464.16015625,5840.2998046875,5436.85009765625,5647.2099609375,3615480064,,,,,,223.42346325437066,223.5373071880049,222.9856184166564,223.257080078125,54800400.0,123.66000366210938,123.86000061035156,123.33999633789062,123.81999969482422,6820300.0,17.21500015258789,17.3799991607666,17.21500015258789,17.354999542236328,70.0,10123.7001953125,10191.900390625,10120.099609375,10167.4501953125,230100.0,32247.740234375,32508.58984375,32247.740234375,32432.689453125,15500.0
2017-10-14,5643.52978515625,5837.7001953125,5591.64013671875,5831.7900390625,1669030016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
